id:ID,label,type,support_count:int,support_probability:float,base_rate:float,batch_ids,description,date,location,:LABEL
actor:russian_armies,Russian Armies,Actor,,,,,,,,Actor
actor:russian_army,Russian Army,actor,,,,,,,,actor
actor:russian_government,Russian Government,Actor,,,,,,,,Actor
actor:russian_people,Russian People,Actor,,,,,,,,Actor
actor:russian_scouts,Russian Scouts,Actor,,,,,,,,Actor
actor:russian_soviet_government,Russian Soviet Government,Actor,,,,,,,,Actor
actor:russians,Russians,Actor,,,,,,,,Actor
actor:russo-american-mission,Russo-American Mission,actor,,,,,,,,actor
actor:russo-faction,Russian Faction,Actor,,,,,,,,Actor
actor:russo-german-war,Russo-German War,Actor,,,,,,,,Actor
actor:russsian-forces,Russian Forces,Actor,,,,,,,,Actor
actor:ryan,"Martin P. Ryan, Brotherhood of Railway Carmen",Actor,,,,,,,,Actor
actor:ryan-railway-mail-clerks,"K. J. Ryan, Railway Mail Clerks' Association",Actor,,,,,,,,Actor
actor:ryndam,Ryndam,Actor,,,,,,,,Actor
actor:s-b-garrett,S. B. Garrett,actor,,,,,,,,actor
actor:s-kann-sons-company,S. Kann Sons Company,actor,,,,,,,,actor
actor:s.j.konenkamp,S.J. Konenkamp,Actor,,,,,,,,Actor
actor:s_a_kimberly,S A Kimberly,Actor,,,,,,,,Actor
actor:s_e_kramer,S E Kramer,Actor,,,,,,,,Actor
actor:s_j_konenkamp,S. J. Konenkamp,Actor,,,,,,,,Actor
actor:saar-commission,Saar Commission,actor,,,,,,,,actor
actor:sabath,Representative Sabath,actor,,,,,,,,actor
actor:salvador_gonzalez,Salvador Gonzalez,actor,,,,,,,,actor
actor:salvation-army,Salvation Army,actor,,,,,,,,actor
actor:salvation-army-worker,Salvation Army worker,Actor,,,,,,,,Actor
actor:salvatore-desio,Salvatore Desio,Actor,,,,,,,,Actor
actor:sam-bel-kimberly,Sam Bel Kimberly,actor,,,,,,,,actor
actor:sam_darling,Sam Darling,Actor,,,,,,,,Actor
actor:sam_goodman,Sam Goodman,actor,,,,,,,,actor
actor:samuel-gompers,Samuel Gompers,Actor,,,,,,,,Actor
actor:samuel-nelson-central-news,Nelson M. Samuel of Central News of America,actor,,,,,,,,actor
actor:samuel-p-angle,Former Sheriff Samuel P. Angle,Actor,,,,,,,,Actor
actor:samuel-pittman,Samuel Pittman,actor,,,,,,,,actor
actor:samuel_adams,Samuel Adams,actor,,,,,,,,actor
actor:samuel_compers,Samuel Compers,Actor,,,,,,,,Actor
actor:samuel_gompers,Samuel Gompers,Actor,,,,,,,,Actor
actor:san-francisco,San Francisco,actor,,,,,,,,actor
actor:san-luis-rey-valley,San Luis Rey Valley,Actor,,,,,,,,Actor
actor:san-pasqual-valley,San Pasqual Valley,Actor,,,,,,,,Actor
actor:san_francisco,San Francisco,Actor,,,,,,,,Actor
actor:san_francisco_police,San Francisco Police,Actor,,,,,,,,Actor
actor:san_juan,San Juan,Actor,,,,,,,,Actor
actor:sands_tucker_k,Tucker K. Sands,actor,,,,,,,,actor
actor:sanitary corps,sanitary corps,Actor,,,,,,,,Actor
actor:santos-dumont,Alberto Santos-Dumont,Actor,,,,,,,,Actor
actor:sarague,Sarague,Actor,,,,,,,,Actor
actor:sarah-winthrop,sarah-winthrop,actor,,,,,,,,actor
actor:saulsbury-resolution,Saulsbury Resolution,Actor,,,,,,,,Actor
actor:saulsbury_act,Saulsbury Act,Actor,,,,,,,,Actor
actor:saulsbury_resolution,Saulsbury Resolution,actor,,,,,,,,actor
actor:saunders,William H. Saunders,actor,,,,,,,,actor
actor:scandinavian_delegates,Scandinavian Delegates,actor,,,,,,,,actor
actor:schiff,Jacob Schiff,Actor,,,,,,,,Actor
actor:schnectady,Schenectady,actor,,,,,,,,actor
actor:school-authorities,School Authorities,Actor,,,,,,,,Actor
actor:school_teachers,school teachers,actor,,,,,,,,actor
actor:schuttler-chief-of-police,Chief of Police Schuettler,actor,,,,,,,,actor
actor:schwalm,Jacob Schwalm,actor,,,,,,,,actor
actor:scotland_yard,Scotland Yard,Actor,,,,,,,,Actor
actor:scots_guards,Scots Guards,actor,,,,,,,,actor
actor:scott,Hugh L. Scott,Actor,,,,,,,,Actor
actor:scottish,Scottish,actor,,,,,,,,actor
actor:scottish-men,Scottish Men,actor,,,,,,,,actor
actor:sea-lions,Sea Lions,actor,,,,,,,,actor
actor:seal_island,Seal Island,actor,,,,,,,,actor
actor:seamen,Seamen,Actor,,,,,,,,Actor
actor:sean_reed,Sean Reed,Actor,,,,,,,,Actor
actor:sears-co,Sears Co.,Actor,,,,,,,,Actor
actor:secret-service,Secret Service,Actor,,,,,,,,Actor
actor:secret-service-man,Secret Service Man,Actor,,,,,,,,Actor
actor:secret-service-men,Secret Service Men,actor,,,,,,,,actor
actor:secret_service,Secret Service,Actor,,,,,,,,Actor
actor:secretary-baker,Secretary Baker,actor,,,,,,,,actor
actor:secretary-carters-glass,Secretary Carter Glass,Actor,,,,,,,,Actor
actor:secretary-dane,Secretary Dane,actor,,,,,,,,actor
actor:secretary-daniels,Secretary Daniels,actor,,,,,,,,actor
actor:secretary-dansing,Secretary Dansing,actor,,,,,,,,actor
actor:secretary-garrison,Secretary Garrison,Actor,,,,,,,,Actor
actor:secretary-glass,Secretary Glass,Actor,,,,,,,,Actor
actor:secretary-hines,Secretary Hines,Actor,,,,,,,,Actor
actor:secretary-houston,Secretary Houston,actor,,,,,,,,actor
actor:secretary-huston,Secretary Huston,actor,,,,,,,,actor
actor:secretary-lane,Secretary Lane,Actor,,,,,,,,Actor
actor:secretary-lansing,Secretary Lansing,actor,,,,,,,,actor
actor:secretary-mcadoo,Secretary McAdoo,actor,,,,,,,,actor
actor:secretary-morrison,Secretary Morrison,Actor,,,,,,,,Actor
actor:secretary-of-agriculture,Secretary of Agriculture,Actor,,,,,,,,Actor
actor:secretary-of-agriculture-foster,Secretary of Agriculture Foster,actor,,,,,,,,actor
actor:secretary-of-commerce,Secretary of Commerce,Actor,,,,,,,,Actor
actor:secretary-of-commerce-redfield,Secretary of Commerce Redfield,actor,,,,,,,,actor
actor:secretary-of-commerce-william-kedfield,Secretary of Commerce William Kedfield,Actor,,,,,,,,Actor
actor:secretary-of-education,Secretary of Education,Actor,,,,,,,,Actor
actor:secretary-of-health,Secretary of Health,Actor,,,,,,,,Actor
actor:secretary-of-interior-lane,Secretary of Interior Lane,actor,,,,,,,,actor
actor:secretary-of-labor,Secretary of Labor,Actor,,,,,,,,Actor
actor:secretary-of-labor-wilson,Secretary of Labor Wilson,actor,,,,,,,,actor
actor:secretary-of-navy,Secretary of the Navy,actor,,,,,,,,actor
actor:secretary-of-navy-daniels,Secretary of Navy Daniels,actor,,,,,,,,actor
actor:secretary-of-state,Secretary of State,Actor,,,,,,,,Actor
actor:secretary-of-state-lansing,Secretary of State Lansing,actor,,,,,,,,actor
actor:secretary-of-state-rissing,Secretary of State Rissing,Actor,,,,,,,,Actor
actor:secretary-of-state-wilson,Secretary of State Wilson,Actor,,,,,,,,Actor
actor:secretary-of-the-interior,Secretary of the Interior,Actor,,,,,,,,Actor
actor:secretary-of-the-navy,Secretary of the Navy,actor,,,,,,,,actor
actor:secretary-of-the-navy-daniels,Secretary of the Navy Daniels,actor,,,,,,,,actor
actor:secretary-of-the-treasury,Secretary of the Treasury,actor,,,,,,,,actor
actor:secretary-of-the-treasury-glass,Secretary of the Treasury Glass,actor,,,,,,,,actor
actor:secretary-of-transportation,Secretary of Transportation,Actor,,,,,,,,Actor
actor:secretary-of-treasury-mcadoo,Secretary of Treasury McAdoo,actor,,,,,,,,actor
actor:secretary-of-war,Secretary of War,Actor,,,,,,,,Actor
actor:secretary-of-war-baker,Secretary of War Baker,Actor,,,,,,,,Actor
actor:secretary-of-war-garrison,Secretary of War Garrison,actor,,,,,,,,actor
actor:secretary-raines,Secretary Raines,actor,,,,,,,,actor
actor:secretary-raker,Secretary Raker,Actor,,,,,,,,Actor
actor:secretary-redfield,Secretary Redfield,actor,,,,,,,,actor
actor:secretary-roosevelt,Assistant Secretary Roosevelt,actor,,,,,,,,actor
actor:secretary-treasury,Secretary of the Treasury,actor,,,,,,,,actor
actor:secretary-tumulty,Secretary Tumulty,Actor,,,,,,,,Actor
actor:secretary-wilson,secretary wilson,actor,,,,,,,,actor
actor:secretary_alvin_g_belt,Secretary Alvin G. Belt,actor,,,,,,,,actor
actor:secretary_baker,Secretary Baker,Actor,,,,,,,,Actor
actor:secretary_colby,Secretary Colby,Actor,,,,,,,,Actor
actor:secretary_dan_sing,Secretary Dan Sing,Actor,,,,,,,,Actor
actor:secretary_daniels,Secretary Daniels,actor,,,,,,,,actor
actor:secretary_donovan,Secretary Donovan,Actor,,,,,,,,Actor
actor:secretary_glass,Secretary Glass,Actor,,,,,,,,Actor
actor:secretary_harrison,Secretary Harrison,actor,,,,,,,,actor
actor:secretary_houston,Secretary Houston,Actor,,,,,,,,Actor
actor:secretary_j_l_pleasino,"J. L. Pleasino, Secretary of the United Mine Workers",Actor,,,,,,,,Actor
actor:secretary_krankin_k_lane,Secretary Krankin K. Lane,Actor,,,,,,,,Actor
actor:secretary_lane,Secretary Lane,Actor,,,,,,,,Actor
actor:secretary_lansing,secretary_lansing,actor,,,,,,,,actor
actor:secretary_maddox,Secretary Maddox,actor,,,,,,,,actor
actor:secretary_mcadoo,Secretary McAdoo,Actor,,,,,,,,Actor
actor:secretary_meadoo,Secretary MeAdoo,actor,,,,,,,,actor
actor:secretary_meredith,Secretary K. T. Meredith,Actor,,,,,,,,Actor
actor:secretary_of_agriculture,Secretary of Agriculture,Actor,,,,,,,,Actor
actor:secretary_of_civil_service,Secretary of Civil Service,Actor,,,,,,,,Actor
actor:secretary_of_commerce,Secretary of Commerce,Actor,,,,,,,,Actor
actor:secretary_of_commerce_redfield,Secretary of Commerce Redfield,Actor,,,,,,,,Actor
actor:secretary_of_education,Secretary of Education,Actor,,,,,,,,Actor
actor:secretary_of_energy,Secretary of Energy,Actor,,,,,,,,Actor
actor:secretary_of_health,Secretary of Health,Actor,,,,,,,,Actor
actor:secretary_of_housing_and Urban_development,Secretary of Housing and Urban Development,Actor,,,,,,,,Actor
actor:secretary_of_interior,Secretary of the Interior,Actor,,,,,,,,Actor
actor:secretary_of_labor,Secretary of Labor,Actor,,,,,,,,Actor
actor:secretary_of_labor_wilson,Secretary of Labor Wilson,Actor,,,,,,,,Actor
actor:secretary_of_navy,Secretary of Navy,Actor,,,,,,,,Actor
actor:secretary_of_social_security,Secretary of Social Security,Actor,,,,,,,,Actor
actor:secretary_of_state,Secretary of State,Actor,,,,,,,,Actor
actor:secretary_of_state_balfour,Secretary of State Balfour,Actor,,,,,,,,Actor
actor:secretary_of_state_lansing,Secretary of State Lansing,Actor,,,,,,,,Actor
actor:secretary_of_the_interior,Secretary of the Interior,Actor,,,,,,,,Actor
actor:secretary_of_the_navy,Secretary of the Navy,actor,,,,,,,,actor
actor:secretary_of_the_treasury,Secretary of the Treasury,Actor,,,,,,,,Actor
actor:secretary_of_transportation,Secretary of Transportation,Actor,,,,,,,,Actor
actor:secretary_of_treasury,Secretary of Treasury,Actor,,,,,,,,Actor
actor:secretary_of_veterans_affairs,Secretary of Veterans Affairs,Actor,,,,,,,,Actor
actor:secretary_of_war,Secretary of War,Actor,,,,,,,,Actor
actor:secretary_of_war_baker,Secretary of War Baker,Actor,,,,,,,,Actor
actor:secretary_payne,Secretary Payne,actor,,,,,,,,actor
actor:secretary_raker,Secretary Raker,Actor,,,,,,,,Actor
actor:secretary_redfield,Secretary Redfield,Actor,,,,,,,,Actor
actor:secretary_redlich,Secretary Redlich,Actor,,,,,,,,Actor
actor:secretary_treasurer_green,Secretary-Treasurer Green,Actor,,,,,,,,Actor
actor:secretary_tumulty,Secretary Tumulty,actor,,,,,,,,actor
actor:secretary_wilson,Secretary William B. Wilson,Actor,,,,,,,,Actor
actor:seismograph,Seismograph,Actor,,,,,,,,Actor
actor:seismograph-chicago-university,Seismograph at Chicago University,Actor,,,,,,,,Actor
actor:seismograph-georgetown-university,Seismograph at Georgetown University,Actor,,,,,,,,Actor
actor:seismograph-harvard-university,Seismograph at Harvard University,Actor,,,,,,,,Actor
actor:semionoff,General Semionoff,Actor,,,,,,,,Actor
actor:sen-harding,Senator Warren G. Harding,actor,,,,,,,,actor
actor:sen-judge,Senator Judge,actor,,,,,,,,actor
actor:sen-penrose,Senator Thomas W. Penrose,actor,,,,,,,,actor
actor:sen-robinson,Senator William B. Robinson,actor,,,,,,,,actor
actor:sen-smoot,Senator Reed Smoot,actor,,,,,,,,actor
actor:sen_bora,Senator Borah,Actor,,,,,,,,Actor
actor:sen_george_moses,Senator George Moses,actor,,,,,,,,actor
actor:sen_harding,Senator Harding,actor,,,,,,,,actor
actor:sen_harrison,Senator Harrison,actor,,,,,,,,actor
actor:sen_johnson,Senator Johnson,Actor,,,,,,,,Actor
actor:senate,Senate,Actor,,,,,,,,Actor
actor:senate-appropriations-committee,Senate Appropriations Committee,actor,,,,,,,,actor
actor:senate-committee,Senate committee,actor,,,,,,,,actor
actor:senate-committee-on-appropriations,Senate Committee on Appropriations,actor,,,,,,,,actor
actor:senate-committee-on-committees,Senate Committee on Committees,actor,,,,,,,,actor
actor:senate-committee-on-finance,Senate Committee on Finance,actor,,,,,,,,actor
actor:senate-committee-on-organizations,Senate Committee on Organizations,actor,,,,,,,,actor
actor:senate-conference,Senate Conference,actor,,,,,,,,actor
actor:senate-convention,Senate Convention,actor,,,,,,,,actor
actor:senate-finance-committee,Senate Finance Committee,Actor,,,,,,,,Actor
actor:senate-foreign-relations-committee,Senate Foreign Relations Committee,Actor,,,,,,,,Actor
actor:senate-manufactures-committee,Senate Manufactures Committee,actor,,,,,,,,actor
actor:senate-member,Senator,Actor,,,,,,,,Actor
actor:senate-naval-committee,Senate Naval Committee,Actor,,,,,,,,Actor
actor:senate-republican-conference,Senate Republican Conference,actor,,,,,,,,actor
actor:senate-republican-steering-committee,Senate Republican Steering Committee,actor,,,,,,,,actor
actor:senate-steering-committee,Senate Steering Committee,actor,,,,,,,,actor
actor:senate_bankshead,Senator Bankshead,Actor,,,,,,,,Actor
actor:senate_beckham,Senator Beckham,Actor,,,,,,,,Actor
actor:senate_bryan,Senator Bryan,Actor,,,,,,,,Actor
actor:senate_commerce_committee,Senate Commerce Committee,Actor,,,,,,,,Actor
actor:senate_committee,Senate Committee,Actor,,,,,,,,Actor
actor:senate_committee_on_production_and_reconstruction,Senate Committee on Production and Reconstruction,actor,,,,,,,,actor
actor:senate_conferees,Senate Conferees,Actor,,,,,,,,Actor
actor:senate_cummins,Senator Cummins,Actor,,,,,,,,Actor
actor:senate_democrats,Democratic Senators,actor,,,,,,,,actor
actor:senate_district_committee,Senate District Committee,Actor,,,,,,,,Actor
actor:senate_district_subcommittee,Senate District Subcommittee,actor,,,,,,,,actor
actor:senate_finance_committee,Senate Finance Committee,Actor,,,,,,,,Actor
actor:senate_fletcher,Senator Fletcher,Actor,,,,,,,,Actor
actor:senate_foreign_relations_committee,Senate Foreign Relations Committee,Actor,,,,,,,,Actor
actor:senate_gallinger,Senator Gallinger,Actor,,,,,,,,Actor
actor:senate_hoke_smith,Senator Hoke Smith,Actor,,,,,,,,Actor
actor:senate_hollis,Senator Hollis,Actor,,,,,,,,Actor
actor:senate_hunting,Senator Hunting,Actor,,,,,,,,Actor
actor:senate_interstate_commerce_committee,Senate Interstate Commerce Committee,actor,,,,,,,,actor
actor:senate_james,Senator James,Actor,,,,,,,,Actor
actor:senate_kenyon,Senator Kenyon,Actor,,,,,,,,Actor
actor:senate_la_follette,Senator La Follette,Actor,,,,,,,,Actor
actor:senate_labor_committee,Senate Labor Committee,Actor,,,,,,,,Actor
actor:senate_lane,Senator Lane,Actor,,,,,,,,Actor
actor:senate_le,Senator Le,Actor,,,,,,,,Actor
actor:senate_lippitt,Senator Lippitt,Actor,,,,,,,,Actor
actor:senate_lodge,Senator Lodge,Actor,,,,,,,,Actor
actor:senate_martine,Senator Martine,Actor,,,,,,,,Actor
actor:senate_maryland,Senator Maryland,Actor,,,,,,,,Actor
actor:senate_mccumber,Senator McCumber,Actor,,,,,,,,Actor
actor:senate_mclean,Senator McLean,Actor,,,,,,,,Actor
actor:senate_military_affairs_committee,Senate Military Affairs Committee,actor,,,,,,,,actor
actor:senate_military_committee,Senate Military Committee,Actor,,,,,,,,Actor
actor:senate_military_subcommittee,Senate Military Subcommittee,actor,,,,,,,,actor
actor:senate_myers,Senator Myers,Actor,,,,,,,,Actor
actor:senate_naval_affairs_committee,Senate Naval Affairs Committee,Actor,,,,,,,,Actor
actor:senate_nelson,Senator Nelson,Actor,,,,,,,,Actor
actor:senate_new_jersey,Senator New Jersey,Actor,,,,,,,,Actor
actor:senate_norris,Senator Norris,Actor,,,,,,,,Actor
actor:senate_overman,Senator Overman,Actor,,,,,,,,Actor
actor:senate_phelan,Senator Phelan,Actor,,,,,,,,Actor
actor:senate_pittman,Senator Pittman,Actor,,,,,,,,Actor
actor:senate_poindexter,Senator Poindexter,Actor,,,,,,,,Actor
actor:senate_pomerene,Senator Pomerene,Actor,,,,,,,,Actor
actor:senate_ransdell,Senator Ransdell,Actor,,,,,,,,Actor
actor:senate_reed,Senator Reed,Actor,,,,,,,,Actor
actor:senate_republicans,Republican Senators,actor,,,,,,,,actor
actor:senate_saulsbury,Senator Saulsbury,Actor,,,,,,,,Actor
actor:senate_shafroth,Senator Shafroth,Actor,,,,,,,,Actor
actor:senate_sherman,Senator Sherman,Actor,,,,,,,,Actor
actor:senate_shields,Senator Shields,Actor,,,,,,,,Actor
actor:senate_smith,Senator Smith,Actor,,,,,,,,Actor
actor:senate_smoot,Senator Smoot,Actor,,,,,,,,Actor
actor:senate_south_carolina,Senator South Carolina,Actor,,,,,,,,Actor
actor:senate_stone,Senator Stone,Actor,,,,,,,,Actor
actor:senate_thomas,Senator Thomas,Actor,,,,,,,,Actor
actor:senate_tillman,Senator Tillman,Actor,,,,,,,,Actor
actor:senate_tom_smith,Senator Tom Smith,Actor,,,,,,,,Actor
actor:senate_townsend,Senator Townsend,Actor,,,,,,,,Actor
actor:senate_vardaman,Senator Vardaman,Actor,,,,,,,,Actor
actor:senate_walsh,Senator Walsh,Actor,,,,,,,,Actor
actor:senate_watson,Senator Watson,Actor,,,,,,,,Actor
actor:senate_weeks,Senator Weeks,Actor,,,,,,,,Actor
actor:senate_williams,Senator Williams,Actor,,,,,,,,Actor
actor:senate_works,Senator Works,Actor,,,,,,,,Actor
actor:senator brandegee,Senator Brandegee,Actor,,,,,,,,Actor
actor:senator-alexander,Senator Alexander,Actor,,,,,,,,Actor
actor:senator-arthur-capper,Senator Arthur Capper,actor,,,,,,,,actor
